ID_point,ID_seg,ID_road,ID_road_seg,ID_road_seg_point,long,lat,osm_ID,class,road_importance,color
17,24,68,68_24,68_24_17,34.89323939747947,-2.61926583493435,30805007,primary,major_road,black
1,25,68,68_25,68_25_1,34.89323939747947,-2.61926583493435,30805007,primary,major_road,red
2,25,68,68_25,68_25_2,34.8933767,-2.6198107,30805007,primary,major_road,red
3,25,68,68_25,68_25_3,34.8947259,-2.6245211,30805007,primary,major_road,red
4,25,68,68_25,68_25_4,34.895493,-2.6270799,30805007,primary,major_road,red
5,25,68,68_25,68_25_5,34.8961314,-2.6291591,30805007,primary,major_road,red
6,25,68,68_25,68_25_6,34.8963352,-2.6296441,30805007,primary,major_road,red
7,25,68,68_25,68_25_7,34.8965256,-2.6299924,30805007,primary,major_road,red
8,25,68,68_25,68_25_8,34.8968448,-2.6304291,30805007,primary,major_road,red
9,25,68,68_25,68_25_9,34.8975932,-2.6312919,30805007,primary,major_road,red
10,25,68,68_25,68_25_10,34.8987867,-2.6326932,30805007,primary,major_road,red
11,25,68,68_25,68_25_11,34.9005007,-2.6347081,30805007,primary,major_road,red
12,25,68,68_25,68_25_12,34.9009191,-2.6352359,30805007,primary,major_road,red
13,25,68,68_25,68_25_13,34.9009595,-2.635294,30805007,primary,major_road,red
14,25,68,68_25,68_25_14,34.9012436,-2.6357021,30805007,primary,major_road,red
15,25,68,68_25,68_25_15,34.9018981,-2.6369454,30805007,primary,major_road,red
16,25,68,68_25,68_25_16,34.9021502,-2.6375241,30805007,primary,major_road,red
17,25,68,68_25,68_25_17,34.9025311,-2.638971,30805007,primary,major_road,red
18,25,68,68_25,68_25_18,34.902623673875,-2.639253203536159,30805007,primary,major_road,red
1,26,68,68_26,68_26_1,34.902623673875,-2.639253203536159,30805007,primary,major_road,black
2,26,68,68_26,68_26_2,34.9029442,-2.6402303,30805007,primary,major_road,black
3,26,68,68_26,68_26_3,34.9032715,-2.6411772,30805007,primary,major_road,black
4,26,68,68_26,68_26_4,34.9036791,-2.6422612,30805007,primary,major_road,black
5,26,68,68_26,68_26_5,34.9048646,-2.6451656,30805007,primary,major_road,black
6,26,68,68_26,68_26_6,34.9055835,-2.6467893,30805007,primary,major_road,black
7,26,68,68_26,68_26_7,34.9059697,-2.6478557,30805007,primary,major_road,black
8,26,68,68_26,68_26_8,34.9065008,-2.6498652,30805007,primary,major_road,black
9,26,68,68_26,68_26_9,34.9071981,-2.6521721,30805007,primary,major_road,black
10,26,68,68_26,68_26_10,34.9073913,-2.6530268,30805007,primary,major_road,black
11,26,68,68_26,68_26_11,34.9075576,-2.653627,30805007,primary,major_road,black
12,26,68,68_26,68_26_12,34.907748,-2.654128,30805007,primary,major_road,black
13,26,68,68_26,68_26_13,34.9078875,-2.6545808,30805007,primary,major_road,black
14,26,68,68_26,68_26_14,34.9084266,-2.6567216,30805007,primary,major_road,black
15,26,68,68_26,68_26_15,34.90932710149943,-2.6606506576457893,30805007,primary,major_road,black
1,27,68,68_27,68_27_1,34.90932710149943,-2.6606506576457893,30805007,primary,major_road,red
2,27,68,68_27,68_27_2,34.90936,-2.6607942,30805007,primary,major_road,red
3,27,68,68_27,68_27_3,34.910618,-2.6664074,30805007,primary,major_road,red
4,27,68,68_27,68_27_4,34.9109371,-2.6676559,30805007,primary,major_road,red
5,27,68,68_27,68_27_5,34.9111115,-2.6682212,30805007,primary,major_road,red
6,27,68,68_27,68_27_6,34.9123239,-2.6711042,30805007,primary,major_road,red
7,27,68,68_27,68_27_7,34.9131071,-2.6728618,30805007,primary,major_road,red
8,27,68,68_27,68_27_8,34.9133538,-2.6734941,30805007,primary,major_road,red
9,27,68,68_27,68_27_9,34.9136167,-2.674038,30805007,primary,major_road,red
10,27,68,68_27,68_27_10,34.9139439,-2.6745658,30805007,primary,major_road,red
11,27,68,68_27,68_27_11,34.9139958,-2.6746191,30805007,primary,major_road,red
12,27,68,68_27,68_27_12,34.9143221,-2.6749543,30805007,primary,major_road,red
13,27,68,68_27,68_27_13,34.9151702,-2.6756285,30805007,primary,major_road,red
14,27,68,68_27,68_27_14,34.92008194987738,-2.6792626024696697,30805007,primary,major_road,red
1,28,68,68_28,68_28_1,34.92008194987738,-2.6792626024696697,30805007,primary,major_road,black
2,28,68,68_28,68_28_2,34.9207084,-2.6797261,30805007,primary,major_road,black
3,28,68,68_28,68_28_3,34.9214971,-2.6803103,30805007,primary,major_road,black
4,28,68,68_28,68_28_4,34.9215694,-2.6803638,30805007,primary,major_road,black
5,28,68,68_28,68_28_5,34.9222239,-2.6808943,30805007,primary,major_road,black
6,28,68,68_28,68_28_6,34.9226369,-2.6813283,30805007,primary,major_road,black
7,28,68,68_28,68_28_7,34.9228542,-2.6816257,30805007,primary,major_road,black
8,28,68,68_28,68_28_8,34.9230983,-2.6820758,30805007,primary,major_road,black
9,28,68,68_28,68_28_9,34.9231453,-2.682197,30805007,primary,major_road,black
10,28,68,68_28,68_28_10,34.923329,-2.6826706,30805007,primary,major_road,black
11,28,68,68_28,68_28_11,34.923632,-2.6834583,30805007,primary,major_road,black
12,28,68,68_28,68_28_12,34.9241202,-2.6845836,30805007,primary,major_road,black
13,28,68,68_28,68_28_13,34.924493,-2.685374,30805007,primary,major_road,black
14,28,68,68_28,68_28_14,34.9249517,-2.6862823,30805007,primary,major_road,black
15,28,68,68_28,68_28_15,34.9254483,-2.6871726,30805007,primary,major_road,black
16,28,68,68_28,68_28_16,34.9254955,-2.6872624,30805007,primary,major_road,black
17,28,68,68_28,68_28_17,34.9257227,-2.6876433,30805007,primary,major_road,black
18,28,68,68_28,68_28_18,34.9271511,-2.6898951,30805007,primary,major_road,black
19,28,68,68_28,68_28_19,34.93196135664748,-2.698049404529684,30805007,primary,major_road,black
1,29,68,68_29,68_29_1,34.93196135664748,-2.698049404529684,30805007,primary,major_road,red
2,29,68,68_29,68_29_2,34.933583,-2.7007984,30805007,primary,major_road,red
3,29,68,68_29,68_29_3,34.9346908,-2.7028507,30805007,primary,major_road,red
4,29,68,68_29,68_29_4,34.9350724,-2.7034221,30805007,primary,major_road,red
5,29,68,68_29,68_29_5,34.9353245,-2.7038106,30805007,primary,major_road,red
6,29,68,68_29,68_29_6,34.935482,-2.7041448,30805007,primary,major_road,red
7,29,68,68_29,68_29_7,34.9357563,-2.7047671,30805007,primary,major_road,red
8,29,68,68_29,68_29_8,34.9359521,-2.7051475,30805007,primary,major_road,red
9,29,68,68_29,68_29_9,34.9364986,-2.7060685,30805007,primary,major_road,red
10,29,68,68_29,68_29_10,34.9393022,-2.7111114,30805007,primary,major_road,red
11,29,68,68_29,68_29_11,34.9395382,-2.7116098,30805007,primary,major_road,red
12,29,68,68_29,68_29_12,34.9398406,-2.7122682,30805007,primary,major_road,red
13,29,68,68_29,68_29_13,34.9400023,-2.7126198,30805007,primary,major_road,red
14,29,68,68_29,68_29_14,34.9400881,-2.7128985,30805007,primary,major_road,red
15,29,68,68_29,68_29_15,34.9401444,-2.7131369,30805007,primary,major_road,red
16,29,68,68_29,68_29_16,34.9403449,-2.7143151,30805007,primary,major_road,red
17,29,68,68_29,68_29_17,34.9404314,-2.7146641,30805007,primary,major_road,red
18,29,68,68_29,68_29_18,34.9405092,-2.7149025,30805007,primary,major_road,red
19,29,68,68_29,68_29_19,34.9406234,-2.7151783,30805007,primary,major_road,red
20,29,68,68_29,68_29_20,34.9416249,-2.7168778,30805007,primary,major_road,red
21,29,68,68_29,68_29_21,34.94224920967496,-2.7179058057998415,30805007,primary,major_road,red
1,30,68,68_30,68_30_1,34.94224920967496,-2.7179058057998415,30805007,primary,major_road,black
2,30,68,68_30,68_30_2,34.942608,-2.7184966,30805007,primary,major_road,black
3,30,68,68_30,68_30_3,34.9468794,-2.7259702,30805007,primary,major_road,black
4,30,68,68_30,68_30_4,34.9472791,-2.7266668,30805007,primary,major_road,black
5,30,68,68_30,68_30_5,34.9481025,-2.7280734,30805007,primary,major_road,black
6,30,68,68_30,68_30_6,34.9488562,-2.7294264,30805007,primary,major_road,black
7,30,68,68_30,68_30_7,34.9505051,-2.7323888,30805007,primary,major_road,black
8,30,68,68_30,68_30_8,34.9527679,-2.7361396,30805007,primary,major_road,black
9,30,68,68_30,68_30_9,34.95346714119929,-2.7373745275004735,30805007,primary,major_road,black
1,31,68,68_31,68_31_1,34.95346714119929,-2.7373745275004735,30805007,primary,major_road,red
2,31,68,68_31,68_31_2,34.9562236,-2.7422427,30805007,primary,major_road,red
3,31,68,68_31,68_31_3,34.9585195,-2.7461275,30805007,primary,major_road,red
4,31,68,68_31,68_31_4,34.9588199,-2.7466954,30805007,primary,major_road,red
5,31,68,68_31,68_31_5,34.9591204,-2.7474402000000002,30805007,primary,major_road,red
6,31,68,68_31,68_31_6,34.9612232,-2.7557294,30805007,primary,major_road,red
7,31,68,68_31,68_31_7,34.9613607,-2.7562874,30805007,primary,major_road,red
8,31,68,68_31,68_31_8,34.9615404,-2.7568473,30805007,primary,major_road,red
9,31,68,68_31,68_31_9,34.9616933,-2.7572224,30805007,primary,major_road,red
10,31,68,68_31,68_31_10,34.9619052,-2.7576591,30805007,primary,major_road,red
11,31,68,68_31,68_31_11,34.96206565553836,-2.7579286299327004,30805007,primary,major_road,red
1,32,68,68_32,68_32_1,34.96206565553836,-2.7579286299327004,30805007,primary,major_road,black
2,32,68,68_32,68_32_2,34.9688729,-2.7693633,30805007,primary,major_road,black
3,32,68,68_32,68_32_3,34.9692564,-2.7700224,30805007,primary,major_road,black
4,32,68,68_32,68_32_4,34.9696373,-2.7708315,30805007,primary,major_road,black
5,32,68,68_32,68_32_5,34.9719842,-2.7778881,30805007,primary,major_road,black
6,32,68,68_32,68_32_6,34.97200586815599,-2.777954798516293,30805007,primary,major_road,black
1,33,68,68_33,68_33_1,34.97200586815599,-2.777954798516293,30805007,primary,major_road,red
2,33,68,68_33,68_33_2,34.9725099,-2.7795063,30805007,primary,major_road,red
3,33,68,68_33,68_33_3,34.9729009,-2.7804311,30805007,primary,major_road,red
4,33,68,68_33,68_33_4,34.9782264,-2.7898909,30805007,primary,major_road,red
5,33,68,68_33,68_33_5,34.9795695,-2.7924299,30805007,primary,major_road,red
6,33,68,68_33,68_33_6,34.982093217305454,-2.7979916606380524,30805007,primary,major_road,red
1,34,68,68_34,68_34_1,34.982093217305454,-2.7979916606380524,30805007,primary,major_road,black
2,34,68,68_34,68_34_2,34.9839361,-2.802053,30805007,primary,major_road,black
3,34,68,68_34,68_34_3,34.9871354,-2.8088784,30805007,primary,major_road,black
4,34,68,68_34,68_34_4,34.9871676,-2.8089507,30805007,primary,major_road,black
5,34,68,68_34,68_34_5,34.987997,-2.8107784,30805007,primary,major_road,black
6,34,68,68_34,68_34_6,34.99153115601086,-2.818384392917726,30805007,primary,major_road,black
1,35,68,68_35,68_35_1,34.99153115601086,-2.818384392917726,30805007,primary,major_road,red
2,35,68,68_35,68_35_2,34.9940599,-2.8238266,30805007,primary,major_road,red
3,35,68,68_35,68_35_3,34.994175,-2.824166,30805007,primary,major_road,red
4,35,68,68_35,68_35_4,34.9942161,-2.8245081,30805007,primary,major_road,red
5,35,68,68_35,68_35_5,34.9944518,-2.8276364,30805007,primary,major_road,red
6,35,68,68_35,68_35_6,34.9945504,-2.8301379,30805007,primary,major_road,red
7,35,68,68_35,68_35_7,34.9946052,-2.8304363,30805007,primary,major_road,red
8,35,68,68_35,68_35_8,34.994734,-2.8307483,30805007,primary,major_road,red
9,35,68,68_35,68_35_9,34.9949122,-2.8309754,30805007,primary,major_road,red
10,35,68,68_35,68_35_10,34.9952382,-2.8312546,30805007,primary,major_road,red
11,35,68,68_35,68_35_11,34.9961507,-2.8315912,30805007,primary,major_road,red
12,35,68,68_35,68_35_12,34.9965645,-2.8317993,30805007,primary,major_road,red
13,35,68,68_35,68_35_13,34.9967742,-2.8319594,30805007,primary,major_road,red
14,35,68,68_35,68_35_14,34.9968701,-2.8320456,30805007,primary,major_road,red
15,35,68,68_35,68_35_15,34.996981,-2.8321674,30805007,primary,major_road,red
16,35,68,68_35,68_35_16,34.9970769,-2.8322262,30805007,primary,major_road,red
17,35,68,68_35,68_35_17,34.9971701,-2.8322317,30805007,primary,major_road,red
18,35,68,68_35,68_35_18,34.9973921,-2.8322153,30805007,primary,major_road,red
19,35,68,68_35,68_35_19,34.997636,-2.8321728,30805007,primary,major_road,red
20,35,68,68_35,68_35_20,34.9977908,-2.8321468,30805007,primary,major_road,red
21,35,68,68_35,68_35_21,34.9979141,-2.8321441,30805007,primary,major_road,red
22,35,68,68_35,68_35_22,34.9981626,-2.8322014,30805007,primary,major_road,red
23,35,68,68_35,68_35_23,34.9992558,-2.8325941,30805007,primary,major_road,red
24,35,68,68_35,68_35_24,34.9999648,-2.832805,30805007,primary,major_road,red
25,35,68,68_35,68_35_25,35.0001038,-2.8328463,30805007,primary,major_road,red
26,35,68,68_35,68_35_26,35.0004767,-2.8329776,30805007,primary,major_road,red
27,35,68,68_35,68_35_27,35.0008468,-2.8331598,30805007,primary,major_road,red
28,35,68,68_35,68_35_28,35.0017756,-2.8338474,30805007,primary,major_road,red
29,35,68,68_35,68_35_29,35.003092121243455,-2.834671751326382,30805007,primary,major_road,red
1,36,68,68_36,68_36_1,35.003092121243455,-2.834671751326382,30805007,primary,major_road,black
2,36,68,68_36,68_36_2,35.0047421,-2.8357049,30805007,primary,major_road,black
3,36,68,68_36,68_36_3,35.0057073,-2.8363414,30805007,primary,major_road,black
4,36,68,68_36,68_36_4,35.0121497,-2.8405896,30805007,primary,major_road,black
5,36,68,68_36,68_36_5,35.0180505,-2.8444809,30805007,primary,major_road,black
6,36,68,68_36,68_36_6,35.0192999,-2.8452266,30805007,primary,major_road,black
7,36,68,68_36,68_36_7,35.02206155010882,-2.846695176182801,30805007,primary,major_road,black
1,37,68,68_37,68_37_1,35.02206155010882,-2.846695176182801,30805007,primary,major_road,red
2,37,68,68_37,68_37_2,35.0289805,-2.8503745,30805007,primary,major_road,red
3,37,68,68_37,68_37_3,35.0326251,-2.852328,30805007,primary,major_road,red
4,37,68,68_37,68_37_4,35.0408224,-2.857144,30805007,primary,major_road,red
5,37,68,68_37,68_37_5,35.041485,-2.857503,30805007,primary,major_road,red
6,37,68,68_37,68_37_6,35.04170884326602,-2.857585710170256,30805007,primary,major_road,red
1,38,68,68_38,68_38_1,35.04170884326602,-2.857585710170256,30805007,primary,major_road,black
2,38,68,68_38,68_38_2,35.0425578,-2.8578994,30805007,primary,major_road,black
3,38,68,68_38,68_38_3,35.0433759,-2.8581298,30805007,primary,major_road,black
4,38,68,68_38,68_38_4,35.0449933,-2.8584432,30805007,primary,major_road,black
5,38,68,68_38,68_38_5,35.0454895,-2.8585879,30805007,primary,major_road,black
6,38,68,68_38,68_38_6,35.0461171,-2.8588665,30805007,primary,major_road,black
7,38,68,68_38,68_38_7,35.0472973,-2.8594076,30805007,primary,major_road,black
8,38,68,68_38,68_38_8,35.0505669,-2.8608033,30805007,primary,major_road,black
9,38,68,68_38,68_38_9,35.0555263,-2.8630482,30805007,primary,major_road,black
10,38,68,68_38,68_38_10,35.06240844170044,-2.8661961853277926,30805007,primary,major_road,black
1,39,68,68_39,68_39_1,35.06240844170044,-2.8661961853277926,30805007,primary,major_road,red
2,39,68,68_39,68_39_2,35.0735391,-2.8712875,30805007,primary,major_road,red
3,39,68,68_39,68_39_3,35.0741274,-2.8715991,30805007,primary,major_road,red
4,39,68,68_39,68_39_4,35.0743608,-2.8717277,30805007,primary,major_road,red
5,39,68,68_39,68_39_5,35.0746156,-2.8719099,30805007,primary,major_road,red
6,39,68,68_39,68_39_6,35.0758038,-2.8731153,30805007,primary,major_road,red
7,39,68,68_39,68_39_7,35.0761586,-2.8734383,30805007,primary,major_road,red
8,39,68,68_39,68_39_8,35.0768522,-2.8738821,30805007,primary,major_road,red
9,39,68,68_39,68_39_9,35.08201273484812,-2.876923398992494,30805007,primary,major_road,red
1,40,68,68_40,68_40_1,35.08201273484812,-2.876923398992494,30805007,primary,major_road,black
2,40,68,68_40,68_40_2,35.0898103,-2.8815188,30805007,primary,major_road,black
3,40,68,68_40,68_40_3,35.10134651821359,-2.888375659623,30805007,primary,major_road,black
1,41,68,68_41,68_41_1,35.10134651821359,-2.888375659623,30805007,primary,major_road,red
2,41,68,68_41,68_41_2,35.1139137,-2.8958453,30805007,primary,major_road,red
3,41,68,68_41,68_41_3,35.1158814,-2.8969755,30805007,primary,major_road,red
4,41,68,68_41,68_41_4,35.1178689,-2.898189,30805007,primary,major_road,red
5,41,68,68_41,68_41_5,35.1190786,-2.898864,30805007,primary,major_road,red
6,41,68,68_41,68_41_6,35.12079490583536,-2.8996025977576467,30805007,primary,major_road,red
1,42,68,68_42,68_42_1,35.12079490583536,-2.8996025977576467,30805007,primary,major_road,black
2,42,68,68_42,68_42_2,35.1209025,-2.8996489,30805007,primary,major_road,black
3,42,68,68_42,68_42_3,35.1234291,-2.9010606,30805007,primary,major_road,black
4,42,68,68_42,68_42_4,35.123861,-2.9013633,30805007,primary,major_road,black
5,42,68,68_42,68_42_5,35.1248292,-2.9022527,30805007,primary,major_road,black
6,42,68,68_42,68_42_6,35.1252021,-2.9025447,30805007,primary,major_road,black
7,42,68,68_42,68_42_7,35.1257975,-2.9029411,30805007,primary,major_road,black
8,42,68,68_42,68_42_8,35.1266038,-2.9033568,30805007,primary,major_road,black
9,42,68,68_42,68_42_9,35.1385412,-2.9093372,30805007,primary,major_road,black
10,42,68,68_42,68_42_10,35.1387043,-2.9094264,30805007,primary,major_road,black
1,1,69,69_1,69_1_1,34.9892564,-2.962097,30805007,track_grade4,minor_road,red
2,1,69,69_1,69_1_2,34.988329,-2.9623235,30805007,track_grade4,minor_road,red
3,1,69,69_1,69_1_3,34.986818,-2.9628011,30805007,track_grade4,minor_road,red
4,1,69,69_1,69_1_4,34.9861767,-2.9627794,30805007,track_grade4,minor_road,red
5,1,69,69_1,69_1_5,34.9857636,-2.9631593,30805007,track_grade4,minor_road,red
6,1,69,69_1,69_1_6,34.9841331,-2.9639952,30805007,track_grade4,minor_road,red
7,1,69,69_1,69_1_7,34.983394,-2.964082,30805007,track_grade4,minor_road,red
8,1,69,69_1,69_1_8,34.9822526,-2.9646574,30805007,track_grade4,minor_road,red
9,1,69,69_1,69_1_9,34.9818939,-2.9650265,30805007,track_grade4,minor_road,red
10,1,69,69_1,69_1_10,34.9817852,-2.9653956,30805007,track_grade4,minor_road,red
11,1,69,69_1,69_1_11,34.9814482,-2.9657646,30805007,track_grade4,minor_road,red
12,1,69,69_1,69_1_12,34.9814156,-2.9661337,30805007,track_grade4,minor_road,red
13,1,69,69_1,69_1_13,34.9812091,-2.9666222,30805007,track_grade4,minor_road,red
14,1,69,69_1,69_1_14,34.980796,-2.9672301,30805007,track_grade4,minor_road,red
15,1,69,69_1,69_1_15,34.9808395,-2.9680226,30805007,track_grade4,minor_road,red
16,1,69,69_1,69_1_16,34.9805678,-2.9684568,30805007,track_grade4,minor_road,red
17,1,69,69_1,69_1_17,34.9803069,-2.9686956,30805007,track_grade4,minor_road,red
18,1,69,69_1,69_1_18,34.9804156,-2.9693578,30805007,track_grade4,minor_road,red
19,1,69,69_1,69_1_19,34.9801828,-2.9703862,30805007,track_grade4,minor_road,red
1,1,70,70_1,70_1_1,34.7358583,-2.3346076,30805007,unclassified,minor_road,red
2,1,70,70_1,70_1_2,34.7357269,-2.3347791,30805007,unclassified,minor_road,red
3,1,70,70_1,70_1_3,34.735633,-2.3349935,30805007,unclassified,minor_road,red
4,1,70,70_1,70_1_4,34.7356062,-2.3352534,30805007,unclassified,minor_road,red
5,1,70,70_1,70_1_5,34.7355131,-2.3355518,30805007,unclassified,minor_road,red
6,1,70,70_1,70_1_6,34.7353501,-2.3358922,30805007,unclassified,minor_road,red
7,1,70,70_1,70_1_7,34.7351615,-2.3360747,30805007,unclassified,minor_road,red
8,1,70,70_1,70_1_8,34.7348387,-2.3364451,30805007,unclassified,minor_road,red
9,1,70,70_1,70_1_9,34.7345833,-2.3366442,30805007,unclassified,minor_road,red
10,1,70,70_1,70_1_10,34.7343596,-2.3369065,30805007,unclassified,minor_road,red
